CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
554,2,1.967,2,34.7138,2,184,2,36,1520,0.206,2,0.0016,2,I8S-S11
556,2,1.9648,2,34.7145,2,184.2,2,36,1521.5,0.207,2,0.002,2,I8S-S11
558,2,1.9635,2,34.7147,2,184.2,2,36,1523,0.208,2,0.0024,2,I8S-S11
560,2,1.9632,2,34.7151,2,184.4,2,48,1524.8,0.204,2,0.0024,2,I8S-S11
562,2,1.9635,2,34.7154,2,184.5,2,48,1526.8,0.204,2,0.002,2,I8S-S11
564,2,1.9648,2,34.7157,2,184.7,2,108,1530,0.206,2,0.0024,2,I8S-S11
566,2,1.9644,2,34.716,2,184.7,2,36,1533,0.208,2,0.0028,2,I8S-S11
568,2,1.9622,2,34.7171,2,184.8,2,36,1534.5,0.204,2,0.0028,2,I8S-S11
570,2,1.9593,2,34.7182,2,184.8,2,24,1535.8,0.203,2,0.0028,2,I8S-S11
572,2,1.9592,2,34.7187,2,184.9,2,24,1536.8,0.209,2,0.0032,2,I8S-S11
574,2,1.9596,2,34.7185,2,185.1,2,48,1539.7,0.209,2,0.0036,2,I8S-S11
576,2,1.958,2,34.7193,2,185.2,2,24,1545.3,0.196,2,0.0028,2,I8S-S11
578,2,1.9563,2,34.7201,2,185.3,2,24,1546.3,0.198,2,0.0028,2,I8S-S11
580,2,1.9554,2,34.7199,2,185.3,2,24,1547.3,0.209,2,0.0036,2,I8S-S11
582,2,1.9565,2,34.7192,2,185.6,2,120,1551.2,0.206,2,0.004,2,I8S-S11
584,2,1.9553,2,34.72,2,185.9,2,48,1555.3,0.205,2,0.0036,2,I8S-S11
586,2,1.9548,2,34.7202,2,185.9,2,60,1557.5,0.208,2,0.0028,2,I8S-S11
588,2,1.9548,2,34.7206,2,185.8,2,72,1560.3,0.206,2,0.0024,2,I8S-S11
590,2,1.9539,2,34.7214,2,185.9,2,36,1562.5,0.205,2,0.002,2,I8S-S11
592,2,1.952,2,34.722,2,186,2,48,1564.3,0.206,2,0.002,2,I8S-S11
594,2,1.9519,2,34.722,2,186.2,2,96,1567.3,0.208,2,0.002,2,I8S-S11
596,2,1.9515,2,34.7224,2,186.2,2,72,1570.8,0.208,2,0.0032,2,I8S-S11
598,2,1.9514,2,34.7227,2,186.3,2,36,1573,0.21,2,0.0048,2,I8S-S11
600,2,1.9506,2,34.723,2,186.3,2,24,1574.3,0.206,2,0.0032,2,I8S-S11
602,2,1.95,2,34.7233,2,186.4,2,36,1575.5,0.206,2,0.002,2,I8S-S11
604,2,1.9491,2,34.7235,2,186.5,2,36,1577,0.21,2,0.0024,2,I8S-S11
606,2,1.9495,2,34.723,2,186.6,2,84,1580.7,0.21,2,0.0024,2,I8S-S11
608,2,1.9481,2,34.7245,2,186.8,2,24,1585.8,0.208,2,0.002,2,I8S-S11
610,2,1.9481,2,34.7249,2,186.8,2,24,1586.8,0.207,2,0.002,2,I8S-S11
612,2,1.9481,2,34.7246,2,186.9,2,24,1587.8,0.206,2,0.0024,2,I8S-S11
614,2,1.9484,2,34.7244,2,186.8,2,36,1594,0.207,2,0.0028,2,I8S-S11
616,2,1.9474,2,34.7254,2,186.8,2,24,1597.8,0.205,2,0.0028,2,I8S-S11
618,2,1.9471,2,34.7254,2,186.9,2,36,1599,0.201,2,0.0028,2,I8S-S11
620,2,1.9477,2,34.7248,2,186.9,2,36,1604.2,0.205,2,0.0028,2,I8S-S11
622,2,1.9446,2,34.7259,2,186.9,2,36,1607.5,0.206,2,0.0028,2,I8S-S11
624,2,1.9437,2,34.726,2,187.1,2,60,1609.5,0.204,2,0.0024,2,I8S-S11
626,2,1.9429,2,34.7263,2,187.2,2,48,1611.8,0.207,2,0.002,2,I8S-S11
628,2,1.9425,2,34.7259,2,187.3,2,96,1614.8,0.206,2,0.0024,2,I8S-S11
630,2,1.9384,2,34.7267,2,187.2,2,48,1617.8,0.209,2,0.0024,2,I8S-S11
632,2,1.937,2,34.7268,2,187.2,2,36,1619.5,0.204,2,0.0028,2,I8S-S11
634,2,1.9364,2,34.7269,2,187.4,2,36,1621,0.207,2,0.0028,2,I8S-S11
636,2,1.9354,2,34.7272,2,187.6,2,36,1622.5,0.205,2,0.0028,2,I8S-S11
638,2,1.9351,2,34.7272,2,187.8,2,72,1625.4,0.205,2,0.0032,2,I8S-S11
640,2,1.9346,2,34.7276,2,187.6,2,24,1630.3,0.202,2,0.0036,2,I8S-S11
642,2,1.9339,2,34.7277,2,187.7,2,36,1631.5,0.21,2,0.0028,2,I8S-S11
644,2,1.9331,2,34.7277,2,187.8,2,96,1634.3,0.206,2,0.002,2,I8S-S11
646,2,1.9327,2,34.7285,2,187.8,2,96,1638.3,0.202,2,0.0024,2,I8S-S11
648,2,1.9326,2,34.7287,2,188,2,84,1642,0.209,2,0.0024,2,I8S-S11
650,2,1.9309,2,34.7294,2,188.1,2,36,1644.5,0.205,2,0.0024,2,I8S-S11
652,2,1.9304,2,34.7295,2,188.2,2,24,1645.8,0.205,2,0.0024,2,I8S-S11
654,2,1.9295,2,34.7295,2,188.3,2,36,1647,0.206,2,0.0028,2,I8S-S11
656,2,1.9288,2,34.7297,2,188.3,2,60,1649.7,0.205,2,0.0036,2,I8S-S11
658,2,1.9277,2,34.7299,2,188.4,2,24,1654.3,0.205,2,0.0032,2,I8S-S11
660,2,1.9272,2,34.7298,2,188.4,2,36,1655.5,0.206,2,0.0032,2,I8S-S11
662,2,1.9267,2,34.7305,2,188.5,2,36,1657,0.205,2,0.0032,2,I8S-S11
664,2,1.9278,2,34.7298,2,188.7,2,96,1660.9,0.206,2,0.0024,2,I8S-S11
666,2,1.9263,2,34.7308,2,188.4,2,36,1665.5,0.207,2,0.0024,2,I8S-S11
668,2,1.9252,2,34.731,2,188.5,2,24,1666.8,0.206,2,0.0032,2,I8S-S11
670,2,1.9231,2,34.7312,2,188.7,2,60,1668.5,0.208,2,0.0044,2,I8S-S11
672,2,1.9226,2,34.7317,2,188.8,2,108,1672,0.21,2,0.006,2,I8S-S11
674,2,1.9223,2,34.7321,2,188.8,2,48,1675.3,0.205,2,0.0044,2,I8S-S11
676,2,1.9225,2,34.7322,2,188.9,2,24,1676.8,0.209,2,0.0028,2,I8S-S11
678,2,1.9226,2,34.7323,2,189,2,48,1678.3,0.205,2,0.0044,2,I8S-S11
680,2,1.9221,2,34.7324,2,189.1,2,36,1680,0.204,2,0.0048,2,I8S-S11
682,2,1.9208,2,34.7327,2,189.3,2,36,1681.5,0.209,2,0.0048,2,I8S-S11
684,2,1.9198,2,34.7328,2,189.3,2,96,1684.3,0.21,2,0.0048,2,I8S-S11
686,2,1.9173,2,34.7332,2,189.4,2,48,1687.3,0.209,2,0.0032,2,I8S-S11
688,2,1.9158,2,34.7336,2,189.5,2,48,1689.3,0.205,2,0.0024,2,I8S-S11
690,2,1.9145,2,34.7338,2,189.4,2,24,1690.8,0.204,2,0.0032,2,I8S-S11
692,2,1.9138,2,34.734,2,189.5,2,36,1692,0.203,2,0.0024,2,I8S-S11
694,2,1.913,2,34.7337,2,189.7,2,144,1695.8,0.208,2,0.002,2,I8S-S11
696,2,1.9101,2,34.7345,2,189.7,2,36,1699.5,0.205,2,0.002,2,I8S-S11
698,2,1.9092,2,34.7347,2,189.7,2,24,1700.8,0.208,2,0.0024,2,I8S-S11
700,2,1.9093,2,34.7344,2,189.8,2,96,1704,0.208,2,0.0024,2,I8S-S11
702,2,1.9074,2,34.7346,2,189.9,2,48,1707.8,0.205,2,0.0024,2,I8S-S11
704,2,1.9038,2,34.7348,2,190,2,60,1710,0.207,2,0.0024,2,I8S-S11
706,2,1.9034,2,34.7349,2,190.1,2,72,1712.8,0.207,2,0.002,2,I8S-S11
708,2,1.9017,2,34.7352,2,190.1,2,72,1715.8,0.203,2,0.0028,2,I8S-S11
710,2,1.8992,2,34.7357,2,190.2,2,48,1718.3,0.206,2,0.004,2,I8S-S11
712,2,1.8975,2,34.7361,2,190.2,2,48,1720.3,0.204,2,0.004,2,I8S-S11
714,2,1.8969,2,34.7359,2,190.4,2,108,1723.5,0.204,2,0.0052,2,I8S-S11
716,2,1.8949,2,34.7363,2,190.5,2,60,1727,0.203,2,0.0064,2,I8S-S11
718,2,1.8934,2,34.7366,2,190.6,2,48,1729.3,0.205,2,0.0048,2,I8S-S11
720,2,1.8926,2,34.7366,2,190.6,2,60,1731.5,0.208,2,0.0044,2,I8S-S11
722,2,1.8912,2,34.7367,2,190.9,2,48,1733.8,0.206,2,0.0048,2,I8S-S11
724,2,1.8897,2,34.7366,2,190.9,2,48,1735.8,0.206,2,0.004,2,I8S-S11
726,2,1.8898,2,34.7369,2,191.1,2,48,1737.8,0.205,2,0.004,2,I8S-S11
728,2,1.8886,2,34.7369,2,191.1,2,60,1740,0.207,2,0.004,2,I8S-S11
730,2,1.8868,2,34.7373,2,190.9,2,48,1742.3,0.203,2,0.0036,2,I8S-S11
732,2,1.885,2,34.7376,2,191,2,36,1744,0.207,2,0.0028,2,I8S-S11
734,2,1.8832,2,34.7379,2,191.2,2,36,1745.5,0.206,2,0.0024,2,I8S-S11
736,2,1.8816,2,34.7381,2,191.4,2,36,1747,0.206,2,0.002,2,I8S-S11
738,2,1.8801,2,34.7378,2,191.4,2,96,1749.8,0.208,2,0.0016,2,I8S-S11
740,2,1.8719,2,34.7375,2,191.5,2,36,1752.5,0.206,2,0.002,2,I8S-S11
742,2,1.8685,2,34.7373,2,191.6,2,36,1754,0.206,2,0.0028,2,I8S-S11
744,2,1.8651,2,34.7375,2,191.7,2,36,1755.5,0.21,2,0.0032,2,I8S-S11
746,2,1.8653,2,34.7376,2,191.7,2,48,1757.3,0.21,2,0.0024,2,I8S-S11
748,2,1.8636,2,34.7376,2,191.8,2,48,1759.3,0.208,2,0.0024,2,I8S-S11
750,2,1.8652,2,34.7383,2,191.9,2,84,1762,0.208,2,0.0024,2,I8S-S11
752,2,1.8684,2,34.7398,2,192.1,2,48,1764.8,0.202,2,0.0024,2,I8S-S11
754,2,1.8672,2,34.7402,2,192.1,2,24,1766.3,0.209,2,0.002,2,I8S-S11
756,2,1.8632,2,34.74,2,192.2,2,36,1767.5,0.209,2,0.002,2,I8S-S11
758,2,1.8584,2,34.7396,2,192.3,2,60,1769.5,0.207,2,0.0024,2,I8S-S11
760,2,1.8591,2,34.74,2,192.3,2,48,1771.8,0.206,2,0.004,2,I8S-S11
762,2,1.8596,2,34.7403,2,192.5,2,48,1773.8,0.208,2,0.006,2,I8S-S11
764,2,1.8588,2,34.7402,2,192.7,2,60,1776,0.207,2,0.0052,2,I8S-S11
766,2,1.8523,2,34.7396,2,192.8,2,36,1778,0.205,2,0.0032,2,I8S-S11
768,2,1.8472,2,34.7396,2,192.8,2,36,1779.5,0.205,2,0.0024,2,I8S-S11
770,2,1.8469,2,34.7398,2,192.9,2,36,1781,0.209,2,0.002,2,I8S-S11
772,2,1.8476,2,34.7396,2,192.9,2,72,1783.8,0.205,2,0.0028,2,I8S-S11
774,2,1.8411,2,34.7399,2,192.8,2,24,1786.3,0.206,2,0.0036,2,I8S-S11
776,2,1.8396,2,34.7402,2,192.8,2,36,1787.5,0.202,2,0.0028,2,I8S-S11
778,2,1.8395,2,34.7404,2,193,2,84,1790,0.203,2,0.0024,2,I8S-S11
780,2,1.8384,2,34.7407,2,193.1,2,36,1792.5,0.205,2,0.0024,2,I8S-S11
782,2,1.839,2,34.7417,2,193.2,2,36,1794,0.205,2,0.0024,2,I8S-S11
784,2,1.839,2,34.742,2,193.2,2,24,1795.3,0.205,2,0.002,2,I8S-S11
786,2,1.8367,2,34.7414,2,193.3,2,72,1797.5,0.207,2,0.002,2,I8S-S11
788,2,1.8373,2,34.7416,2,193.4,2,36,1801,0.209,2,0.002,2,I8S-S11
790,2,1.8341,2,34.7417,2,193.3,2,36,1802.5,0.207,2,0.0024,2,I8S-S11
792,2,1.8287,2,34.7413,2,193.4,2,24,1803.8,0.205,2,0.0032,2,I8S-S11
794,2,1.827,2,34.7412,2,193.6,2,24,1804.8,0.213,2,0.0024,2,I8S-S11
796,2,1.8256,2,34.7414,2,193.7,2,60,1806.5,0.211,2,0.002,2,I8S-S11
798,2,1.8253,2,34.7415,2,193.7,2,36,1811,0.203,2,0.0024,2,I8S-S11
800,2,1.8218,2,34.7418,2,193.6,2,36,1812.5,0.207,2,0.0024,2,I8S-S11
802,2,1.8217,2,34.7421,2,193.7,2,36,1814,0.208,2,0.0024,2,I8S-S11
804,2,1.821,2,34.7423,2,193.9,2,36,1815.5,0.208,2,0.002,2,I8S-S11
806,2,1.8204,2,34.7425,2,194,2,48,1817.3,0.204,2,0.0024,2,I8S-S11
808,2,1.8185,2,34.7426,2,194,2,48,1819.3,0.206,2,0.0028,2,I8S-S11
810,2,1.8177,2,34.7425,2,194.1,2,60,1821.5,0.205,2,0.0032,2,I8S-S11
812,2,1.8162,2,34.7426,2,194.1,2,60,1824,0.208,2,0.0028,2,I8S-S11
814,2,1.815,2,34.7427,2,194.2,2,48,1826.3,0.212,2,0.0028,2,I8S-S11
816,2,1.8136,2,34.7426,2,194.3,2,48,1828.3,0.207,2,0.0036,2,I8S-S11
818,2,1.8112,2,34.7427,2,194.3,2,36,1830,0.204,2,0.0032,2,I8S-S11
820,2,1.8108,2,34.7434,2,194.4,2,36,1831.5,0.202,2,0.002,2,I8S-S11
822,2,1.8104,2,34.7439,2,194.4,2,36,1833,0.209,2,0.0016,2,I8S-S11
824,2,1.8083,2,34.7441,2,194.5,2,48,1834.8,0.202,2,0.002,2,I8S-S11
826,2,1.8091,2,34.7436,2,194.7,2,108,1838,0.203,2,0.0024,2,I8S-S11
828,2,1.8079,2,34.7443,2,194.6,2,36,1841,0.206,2,0.0028,2,I8S-S11
830,2,1.807,2,34.7443,2,194.7,2,36,1842.5,0.2,2,0.0024,2,I8S-S11
832,2,1.8048,2,34.7445,2,194.7,2,36,1844,0.206,2,0.002,2,I8S-S11
834,2,1.8033,2,34.7448,2,195,2,24,1845.3,0.211,2,0.0016,2,I8S-S11
836,2,1.802,2,34.7447,2,194.9,2,24,1846.3,0.21,2,0.002,2,I8S-S11
838,2,1.8022,2,34.7445,2,195.1,2,60,1848.6,0.207,2,0.0024,2,I8S-S11
840,2,1.801,2,34.7449,2,195,2,36,1853,0.207,2,0.0024,2,I8S-S11
842,2,1.7963,2,34.7446,2,195,2,36,1854.5,0.205,2,0.0024,2,I8S-S11
844,2,1.7944,2,34.7447,2,195.1,2,48,1856.3,0.207,2,0.0024,2,I8S-S11
846,2,1.7941,2,34.7452,2,195.2,2,36,1858,0.203,2,0.0032,2,I8S-S11
848,2,1.7934,2,34.7453,2,195.5,2,24,1859.3,0.204,2,0.0036,2,I8S-S11
850,2,1.7917,2,34.7454,2,195.5,2,36,1860.5,0.207,2,0.0024,2,I8S-S11
852,2,1.791,2,34.7456,2,195.8,2,48,1862.3,0.204,2,0.002,2,I8S-S11
854,2,1.7924,2,34.7455,2,195.6,2,24,1868.3,0.204,2,0.0024,2,I8S-S11
856,2,1.7904,2,34.7457,2,195.7,2,24,1869.3,0.206,2,0.0028,2,I8S-S11
858,2,1.7895,2,34.7458,2,195.7,2,24,1870.3,0.205,2,0.0036,2,I8S-S11
860,2,1.7879,2,34.7458,2,195.8,2,24,1871.3,0.213,2,0.0044,2,I8S-S11
862,2,1.7876,2,34.7457,2,195.9,2,96,1876.5,0.206,2,0.004,2,I8S-S11
864,2,1.7862,2,34.7458,2,195.7,2,84,1882.5,0.203,2,0.0032,2,I8S-S11
866,2,1.7833,2,34.7463,2,195.7,2,24,1884.8,0.208,2,0.002,2,I8S-S11
868,2,1.7816,2,34.7465,2,195.8,2,36,1886,0.209,2,0.0016,2,I8S-S11
870,2,1.7813,2,34.7466,2,196.1,2,24,1887.3,0.204,2,0.002,2,I8S-S11
872,2,1.7824,2,34.7461,2,196.1,2,72,1891.3,0.203,2,0.0024,2,I8S-S11
874,2,1.7781,2,34.7464,2,196.1,2,48,1895.8,0.205,2,0.0024,2,I8S-S11
876,2,1.7757,2,34.7464,2,196.1,2,60,1898,0.209,2,0.002,2,I8S-S11
878,2,1.7742,2,34.7462,2,196.3,2,96,1901.3,0.207,2,0.0016,2,I8S-S11
880,2,1.7716,2,34.7467,2,196.4,2,48,1904.3,0.206,2,0.002,2,I8S-S11
882,2,1.771,2,34.7466,2,196.5,2,84,1907.5,0.206,2,0.002,2,I8S-S11
884,2,1.7697,2,34.7466,2,196.5,2,48,1911.3,0.202,2,0.0024,2,I8S-S11
886,2,1.7677,2,34.7468,2,196.6,2,36,1913,0.204,2,0.0036,2,I8S-S11
888,2,1.767,2,34.7469,2,196.6,2,36,1914.5,0.2,2,0.004,2,I8S-S11
890,2,1.7653,2,34.7467,2,196.7,2,84,1917,0.206,2,0.0048,2,I8S-S11
892,2,1.7622,2,34.747,2,196.7,2,60,1920,0.206,2,0.0072,2,I8S-S11
894,2,1.7599,2,34.7468,2,196.8,2,72,1922.8,0.208,2,0.0064,2,I8S-S11
896,2,1.7565,2,34.7471,2,196.9,2,36,1925,0.209,2,0.0036,2,I8S-S11
898,2,1.7545,2,34.7471,2,197,2,24,1926.3,0.206,2,0.002,2,I8S-S11
900,2,1.753,2,34.7472,2,197,2,36,1927.5,0.206,2,0.002,2,I8S-S11
902,2,1.752,2,34.7472,2,197,2,36,1929,0.209,2,0.0024,2,I8S-S11
904,2,1.7523,2,34.7468,2,197.1,2,120,1932.3,0.206,2,0.0028,2,I8S-S11
906,2,1.7508,2,34.7473,2,197.2,2,36,1935.5,0.206,2,0.0032,2,I8S-S11
908,2,1.75,2,34.7475,2,197.3,2,36,1937,0.203,2,0.0032,2,I8S-S11
910,2,1.7493,2,34.7474,2,197.3,2,36,1938.5,0.206,2,0.0036,2,I8S-S11
912,2,1.7476,2,34.7473,2,197.4,2,36,1940,0.206,2,0.0024,2,I8S-S11
914,2,1.7455,2,34.7472,2,197.5,2,48,1941.8,0.206,2,0.0016,2,I8S-S11
916,2,1.7447,2,34.7473,2,197.5,2,48,1943.8,0.205,2,0.0016,2,I8S-S11
918,2,1.7438,2,34.7471,2,197.4,2,84,1946.5,0.205,2,0.0016,2,I8S-S11
920,2,1.7429,2,34.7472,2,197.4,2,48,1949.3,0.208,2,0.0024,2,I8S-S11
922,2,1.7408,2,34.7472,2,197.3,2,36,1951,0.201,2,0.0032,2,I8S-S11
924,2,1.7383,2,34.7473,2,197.3,2,48,1952.8,0.204,2,0.004,2,I8S-S11
926,2,1.7363,2,34.7475,2,197.4,2,36,1954.5,0.201,2,0.004,2,I8S-S11
928,2,1.7357,2,34.7476,2,197.5,2,24,1955.8,0.206,2,0.0028,2,I8S-S11
930,2,1.7353,2,34.7474,2,197.7,2,24,1956.8,0.207,2,0.002,2,I8S-S11
932,2,1.7356,2,34.7472,2,197.7,2,60,1960.1,0.206,2,0.002,2,I8S-S11
934,2,1.7332,2,34.7475,2,197.6,2,24,1964.3,0.207,2,0.002,2,I8S-S11
936,2,1.7317,2,34.7475,2,197.7,2,24,1965.3,0.212,2,0.002,2,I8S-S11
938,2,1.7299,2,34.7475,2,197.5,2,24,1966.3,0.206,2,0.0024,2,I8S-S11
940,2,1.7287,2,34.7475,2,197.6,2,24,1967.3,0.205,2,0.0032,2,I8S-S11
942,2,1.7269,2,34.7476,2,197.7,2,48,1968.8,0.203,2,0.004,2,I8S-S11
944,2,1.7276,2,34.7471,2,197.9,2,120,1972.3,0.202,2,0.0032,2,I8S-S11
946,2,1.7245,2,34.7477,2,198,2,24,1975.3,0.205,2,0.002,2,I8S-S11
948,2,1.7227,2,34.7476,2,197.9,2,36,1976.5,0.207,2,0.0024,2,I8S-S11
950,2,1.7186,2,34.7476,2,197.9,2,48,1978.3,0.199,2,0.0036,2,I8S-S11
952,2,1.7166,2,34.7478,2,198,2,36,1980,0.207,2,0.0032,2,I8S-S11
954,2,1.7162,2,34.7479,2,198,2,24,1981.3,0.212,2,0.0024,2,I8S-S11
956,2,1.716,2,34.7477,2,198.1,2,72,1984,0.206,2,0.0024,2,I8S-S11
958,2,1.7131,2,34.7477,2,198.1,2,24,1987.3,0.2,2,0.0024,2,I8S-S11
960,2,1.7103,2,34.7479,2,198.1,2,36,1988.5,0.2,2,0.002,2,I8S-S11
962,2,1.707,2,34.7479,2,198.2,2,24,1989.8,0.2,2,0.002,2,I8S-S11
964,2,1.7042,2,34.7476,2,198.3,2,72,1991.8,0.205,2,0.002,2,I8S-S11
966,2,1.7026,2,34.7475,2,198.5,2,48,1994.3,0.205,2,0.0024,2,I8S-S11
968,2,1.6981,2,34.7477,2,198.5,2,36,1996,0.202,2,0.0036,2,I8S-S11
970,2,1.6967,2,34.7477,2,198.5,2,72,1998.3,0.207,2,0.0024,2,I8S-S11
972,2,1.6953,2,34.748,2,198.4,2,36,2000.5,0.202,2,0.0016,2,I8S-S11
974,2,1.6926,2,34.7478,2,198.6,2,24,2001.8,0.207,2,0.002,2,I8S-S11
976,2,1.6917,2,34.7477,2,198.6,2,36,2003,0.211,2,0.0024,2,I8S-S11
978,2,1.6903,2,34.7475,2,198.8,2,84,2005.5,0.203,2,0.0024,2,I8S-S11
980,2,1.6895,2,34.7477,2,198.8,2,48,2008.3,0.209,2,0.0024,2,I8S-S11
982,2,1.686,2,34.7473,2,198.7,2,48,2010.3,0.205,2,0.0024,2,I8S-S11
984,2,1.6813,2,34.7472,2,198.8,2,36,2012,0.21,2,0.0032,2,I8S-S11
986,2,1.6796,2,34.7476,2,198.8,2,36,2013.5,0.2,2,0.0024,2,I8S-S11
988,2,1.6776,2,34.7475,2,198.8,2,24,2014.8,0.202,2,0.0024,2,I8S-S11
990,2,1.6768,2,34.7473,2,199,2,72,2017.1,0.203,2,0.0036,2,I8S-S11
992,2,1.6751,2,34.7477,2,198.8,2,36,2021,0.206,2,0.004,2,I8S-S11
994,2,1.6726,2,34.7479,2,198.8,2,24,2022.3,0.207,2,0.0028,2,I8S-S11
996,2,1.6715,2,34.7477,2,199,2,36,2023.5,0.21,2,0.002,2,I8S-S11
998,2,1.6708,2,34.7474,2,199,2,60,2025.5,0.209,2,0.002,2,I8S-S11
1000,2,1.6702,2,34.7475,2,199,2,36,2027.5,0.207,2,0.0028,2,I8S-S11
1002,2,1.6693,2,34.7475,2,199.1,2,36,2029,0.208,2,0.0036,2,I8S-S11
1004,2,1.6689,2,34.7478,2,199.2,2,48,2030.8,0.204,2,0.004,2,I8S-S11
1006,2,1.6687,2,34.7474,2,199.3,2,60,2033.6,0.202,2,0.0028,2,I8S-S11
1008,2,1.6663,2,34.748,2,199.3,2,36,2036.5,0.213,2,0.0036,2,I8S-S11
1010,2,1.6639,2,34.7481,2,199.2,2,24,2037.8,0.205,2,0.0064,2,I8S-S11
1012,2,1.6623,2,34.7478,2,199.4,2,24,2038.8,0.208,2,0.0064,2,I8S-S11
1014,2,1.6619,2,34.7475,2,199.5,2,84,2041,0.202,2,0.004,2,I8S-S11
1016,2,1.6614,2,34.7478,2,199.3,2,36,2043.5,0.204,2,0.0032,2,I8S-S11
1018,2,1.6582,2,34.7478,2,199.4,2,36,2045,0.213,2,0.0024,2,I8S-S11
1020,2,1.6525,2,34.7474,2,199.4,2,72,2047.3,0.205,2,0.002,2,I8S-S11
1022,2,1.6512,2,34.7472,2,199.3,2,60,2050,0.205,2,0.002,2,I8S-S11
1024,2,1.6483,2,34.7473,2,199.3,2,24,2051.8,0.208,2,0.002,2,I8S-S11
1026,2,1.6454,2,34.7472,2,199.5,2,36,2053,0.216,2,0.002,2,I8S-S11
1028,2,1.6454,2,34.7473,2,199.7,2,48,2054.8,0.206,2,0.002,2,I8S-S11
1030,2,1.6443,2,34.7476,2,199.8,2,36,2056.5,0.203,2,0.0016,2,I8S-S11
1032,2,1.6426,2,34.7474,2,199.8,2,36,2058,0.204,2,0.002,2,I8S-S11
1034,2,1.6398,2,34.7468,2,199.8,2,96,2060.8,0.206,2,0.002,2,I8S-S11
1036,2,1.6372,2,34.7469,2,199.7,2,60,2064,0.206,2,0.002,2,I8S-S11
1038,2,1.6353,2,34.7468,2,199.8,2,36,2066,0.207,2,0.002,2,I8S-S11
1040,2,1.6348,2,34.7473,2,199.7,2,24,2067.3,0.207,2,0.002,2,I8S-S11
1042,2,1.6358,2,34.7477,2,199.7,2,36,2068.5,0.208,2,0.0016,2,I8S-S11
1044,2,1.6358,2,34.7478,2,200,2,24,2069.8,0.213,2,0.002,2,I8S-S11
1046,2,1.6352,2,34.747,2,200,2,96,2072.3,0.204,2,0.0024,2,I8S-S11
1048,2,1.6296,2,34.7472,2,200,2,48,2075.3,0.204,2,0.0032,2,I8S-S11
1050,2,1.628,2,34.7471,2,199.8,2,48,2077.3,0.197,2,0.0036,2,I8S-S11
1052,2,1.6256,2,34.7469,2,199.8,2,48,2079.3,0.206,2,0.0024,2,I8S-S11
1054,2,1.6238,2,34.7469,2,199.8,2,36,2081,0.211,2,0.0024,2,I8S-S11
1056,2,1.6224,2,34.7469,2,199.9,2,36,2082.5,0.203,2,0.0032,2,I8S-S11
1058,2,1.6213,2,34.7469,2,199.9,2,48,2084.3,0.207,2,0.0032,2,I8S-S11
1060,2,1.6181,2,34.7467,2,200,2,48,2086.3,0.204,2,0.0032,2,I8S-S11
1062,2,1.6139,2,34.7466,2,200.1,2,48,2088.3,0.204,2,0.0028,2,I8S-S11
1064,2,1.6123,2,34.7463,2,200.1,2,60,2091.4,0.204,2,0.0024,2,I8S-S11
1066,2,1.6099,2,34.7469,2,200,2,24,2093.8,0.207,2,0.0028,2,I8S-S11
1068,2,1.609,2,34.7466,2,200.1,2,24,2094.8,0.206,2,0.0032,2,I8S-S11
1070,2,1.608,2,34.7468,2,200.1,2,36,2096,0.208,2,0.0044,2,I8S-S11
1072,2,1.6072,2,34.7467,2,200.2,2,96,2098.8,0.205,2,0.0044,2,I8S-S11
1074,2,1.604,2,34.7467,2,200.2,2,48,2101.8,0.207,2,0.0028,2,I8S-S11
1076,2,1.5999,2,34.747,2,200.2,2,36,2103.5,0.205,2,0.002,2,I8S-S11
1078,2,1.5992,2,34.7471,2,200.1,2,24,2104.8,0.206,2,0.002,2,I8S-S11
1080,2,1.5986,2,34.747,2,200.3,2,48,2106.3,0.204,2,0.0024,2,I8S-S11
1082,2,1.5973,2,34.747,2,200.5,2,48,2108.3,0.209,2,0.0024,2,I8S-S11
1084,2,1.5964,2,34.7471,2,200.5,2,48,2110.3,0.203,2,0.0024,2,I8S-S11
1086,2,1.5959,2,34.7467,2,200.6,2,48,2113.3,0.207,2,0.002,2,I8S-S11
1088,2,1.5942,2,34.7472,2,200.5,2,24,2115.8,0.21,2,0.002,2,I8S-S11
1090,2,1.5918,2,34.747,2,200.6,2,24,2116.8,0.208,2,0.0024,2,I8S-S11
1092,2,1.59,2,34.7471,2,200.5,2,36,2118,0.21,2,0.0028,2,I8S-S11
1094,2,1.5885,2,34.747,2,200.7,2,36,2119.5,0.206,2,0.0036,2,I8S-S11
1096,2,1.5885,2,34.7465,2,200.7,2,60,2123.1,0.202,2,0.004,2,I8S-S11
1098,2,1.5853,2,34.7467,2,200.7,2,36,2125.5,0.203,2,0.0052,2,I8S-S11
1100,2,1.5842,2,34.7467,2,200.8,2,36,2127,0.211,2,0.0052,2,I8S-S11
1102,2,1.5818,2,34.7467,2,200.8,2,36,2128.5,0.205,2,0.0032,2,I8S-S11
