CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
3344,2,1.4173,2,34.7219,2,178.6,2,0.215,1,0.0004,2,I9N-S113
3346,2,1.4177,2,34.7219,2,178.8,2,0.208,1,0.0004,2,I9N-S113
3348,2,1.4179,2,34.7218,2,178.7,2,0.212,1,0.0008,2,I9N-S113
3350,2,1.4183,2,34.7217,2,178.8,2,0.21,1,0.0008,2,I9N-S113
3352,2,1.4185,2,34.722,2,178.8,2,0.209,1,0.0004,2,I9N-S113
3354,2,1.4186,2,34.7219,2,178.9,2,0.21,1,0.0004,2,I9N-S113
3356,2,1.418,2,34.7218,2,178.9,2,0.21,1,0.0004,2,I9N-S113
3358,2,1.4172,2,34.7218,2,179,2,0.21,1,0.0008,2,I9N-S113
3360,2,1.4166,2,34.7217,2,179,2,0.209,1,0.0008,2,I9N-S113
3362,2,1.416,2,34.7218,2,179,2,0.214,1,0.0008,2,I9N-S113
3364,2,1.4156,2,34.7219,2,178.8,2,0.208,1,0.0008,2,I9N-S113
3366,2,1.4156,2,34.7217,2,178.9,2,0.211,1,0.0008,2,I9N-S113
3368,2,1.4149,2,34.7219,2,178.9,2,0.217,1,0.0008,2,I9N-S113
3370,2,1.4131,2,34.7219,2,179,2,0.212,1,0.0008,2,I9N-S113
3372,2,1.4092,2,34.722,2,179,2,0.211,1,0.0008,2,I9N-S113
3374,2,1.4064,2,34.7216,2,179.1,2,0.211,1,0.0008,2,I9N-S113
3376,2,1.4067,2,34.721,2,179.1,2,0.21,1,0.0004,2,I9N-S113
3378,2,1.4011,2,34.7217,2,179.2,2,0.214,1,0.0004,2,I9N-S113
3380,2,1.3992,2,34.7215,2,179.2,2,0.208,1,0.0004,2,I9N-S113
3382,2,1.3992,2,34.7211,2,179.3,2,0.21,1,0.0004,2,I9N-S113
3384,2,1.3987,2,34.7215,2,179.4,2,0.207,1,0.0004,2,I9N-S113
3386,2,1.3986,2,34.7216,2,179.4,2,0.208,1,0.0004,2,I9N-S113
3388,2,1.3986,2,34.7216,2,179.4,2,0.21,1,0.0004,2,I9N-S113
3390,2,1.3986,2,34.7215,2,179.5,2,0.212,1,0.0004,2,I9N-S113
3392,2,1.3986,2,34.7215,2,179.5,2,0.211,1,0.0008,2,I9N-S113
3394,2,1.3985,2,34.7217,2,179.6,2,0.207,1,0.0008,2,I9N-S113
3396,2,1.3987,2,34.7216,2,179.6,2,0.209,1,0.0004,2,I9N-S113
3398,2,1.3988,2,34.7213,2,179.5,2,0.213,1,0.0004,2,I9N-S113
3400,2,1.3981,2,34.7217,2,179.4,2,0.209,1,0.0004,2,I9N-S113
3402,2,1.3974,2,34.7218,2,179.5,2,0.212,1,0.0008,2,I9N-S113
3404,2,1.3953,2,34.7218,2,179.5,2,0.211,1,0.0004,2,I9N-S113
3406,2,1.3948,2,34.7215,2,179.6,2,0.213,1,0.0004,2,I9N-S113
3408,2,1.3947,2,34.7215,2,179.6,2,0.206,1,0.0004,2,I9N-S113
3410,2,1.3928,2,34.7214,2,179.7,2,0.209,1,0.0004,2,I9N-S113
3412,2,1.3919,2,34.7215,2,179.7,2,0.209,1,0.0004,2,I9N-S113
3414,2,1.3917,2,34.7216,2,179.8,2,0.216,1,0.0004,2,I9N-S113
3416,2,1.3912,2,34.7216,2,179.7,2,0.21,1,0.0004,2,I9N-S113
3418,2,1.3886,2,34.7215,2,179.7,2,0.215,1,0.0008,2,I9N-S113
3420,2,1.388,2,34.7211,2,179.7,2,0.214,1,0.0008,2,I9N-S113
3422,2,1.3867,2,34.7215,2,179.8,2,0.214,1,0.0004,2,I9N-S113
3424,2,1.3863,2,34.7215,2,179.7,2,0.21,1,0.0004,2,I9N-S113
3426,2,1.3843,2,34.7216,2,179.8,2,0.212,1,0.0004,2,I9N-S113
3428,2,1.3833,2,34.721,2,179.8,2,0.212,1,0.0008,2,I9N-S113
3430,2,1.3819,2,34.7215,2,180,2,0.214,1,0.0008,2,I9N-S113
3432,2,1.3817,2,34.7214,2,179.9,2,0.209,1,0.0008,2,I9N-S113
3434,2,1.3818,2,34.7212,2,180,2,0.212,1,0.0008,2,I9N-S113
3436,2,1.3816,2,34.7211,2,180,2,0.21,1,0.0008,2,I9N-S113
3438,2,1.3804,2,34.7212,2,180.1,2,0.213,1,0.0008,2,I9N-S113
3440,2,1.3796,2,34.7213,2,180.1,2,0.211,1,0.0008,2,I9N-S113
3442,2,1.3794,2,34.7213,2,180.2,2,0.207,1,0.0008,2,I9N-S113
3444,2,1.3796,2,34.7211,2,180.2,2,0.21,1,0.0008,2,I9N-S113
3446,2,1.3797,2,34.7212,2,180.3,2,0.207,1,0.0008,2,I9N-S113
3448,2,1.3798,2,34.7214,2,180.3,2,0.208,1,0.0008,2,I9N-S113
3450,2,1.3798,2,34.7212,2,180.3,2,0.206,1,0.0008,2,I9N-S113
3452,2,1.38,2,34.7211,2,180.2,2,0.211,1,0.0008,2,I9N-S113
3454,2,1.3799,2,34.7212,2,180.2,2,0.212,1,0.0008,2,I9N-S113
3456,2,1.38,2,34.7213,2,180.2,2,0.209,1,0.0008,2,I9N-S113
3458,2,1.3796,2,34.7214,2,180.2,2,0.208,1,0.0008,2,I9N-S113
3460,2,1.3788,2,34.7215,2,180.3,2,0.212,1,0.0008,2,I9N-S113
3462,2,1.3761,2,34.7213,2,180.3,2,0.206,1,0.0008,2,I9N-S113
3464,2,1.3755,2,34.7209,2,180.4,2,0.211,1,0.0008,2,I9N-S113
3466,2,1.3742,2,34.7211,2,180.4,2,0.211,1,0.0008,2,I9N-S113
3468,2,1.3742,2,34.721,2,180.3,2,0.208,1,0.0008,2,I9N-S113
3470,2,1.3741,2,34.721,2,180.2,2,0.211,1,0.0008,2,I9N-S113
3472,2,1.3731,2,34.721,2,180.3,2,0.212,1,0.0008,2,I9N-S113
3474,2,1.3717,2,34.7212,2,180.3,2,0.207,1,0.0008,2,I9N-S113
3476,2,1.3707,2,34.7211,2,180.4,2,0.206,1,0.0008,2,I9N-S113
3478,2,1.3701,2,34.721,2,180.4,2,0.208,1,0.0008,2,I9N-S113
3480,2,1.3698,2,34.7207,2,180.5,2,0.208,1,0.0008,2,I9N-S113
3482,2,1.3694,2,34.7209,2,180.5,2,0.21,1,0.0008,2,I9N-S113
3484,2,1.3692,2,34.7209,2,180.6,2,0.211,1,0.0008,2,I9N-S113
3486,2,1.369,2,34.7209,2,180.6,2,0.211,1,0.0008,2,I9N-S113
3488,2,1.369,2,34.721,2,180.7,2,0.213,1,0.0008,2,I9N-S113
3490,2,1.3693,2,34.7207,2,180.7,2,0.215,1,0.0008,2,I9N-S113
3492,2,1.3687,2,34.721,2,180.8,2,0.21,1,0.0008,2,I9N-S113
3494,2,1.3681,2,34.7212,2,180.8,2,0.208,1,0.0008,2,I9N-S113
3496,2,1.3666,2,34.7209,2,180.9,2,0.214,1,0.0008,2,I9N-S113
3498,2,1.3665,2,34.7207,2,180.9,2,0.211,1,0.0008,2,I9N-S113
3500,2,1.3653,2,34.7209,2,180.9,2,0.209,1,0.0008,2,I9N-S113
3502,2,1.3647,2,34.7208,2,180.7,2,0.205,1,0.0008,2,I9N-S113
3504,2,1.3646,2,34.7209,2,180.8,2,0.211,1,0.0008,2,I9N-S113
3506,2,1.3646,2,34.7207,2,180.8,2,0.212,1,0.0008,2,I9N-S113
3508,2,1.3634,2,34.7208,2,180.9,2,0.206,1,0.0008,2,I9N-S113
3510,2,1.3625,2,34.7208,2,180.9,2,0.212,1,0.0008,2,I9N-S113
3512,2,1.3624,2,34.7207,2,181,2,0.213,1,0.0008,2,I9N-S113
3514,2,1.3617,2,34.7207,2,181,2,0.212,1,0.0008,2,I9N-S113
3516,2,1.3601,2,34.7206,2,181,2,0.217,1,0.0008,2,I9N-S113
3518,2,1.3587,2,34.7206,2,181.1,2,0.206,1,0.0008,2,I9N-S113
3520,2,1.3576,2,34.7206,2,181.1,2,0.208,1,0.0008,2,I9N-S113
3522,2,1.357,2,34.7203,2,181.2,2,0.208,1,0.0008,2,I9N-S113
3524,2,1.3554,2,34.7206,2,181.3,2,0.208,1,0.0008,2,I9N-S113
3526,2,1.3548,2,34.7208,2,181.3,2,0.206,1,0.0008,2,I9N-S113
3528,2,1.354,2,34.7207,2,181.4,2,0.211,1,0.0008,2,I9N-S113
3530,2,1.3531,2,34.7205,2,181.4,2,0.214,1,0.0008,2,I9N-S113
3532,2,1.3523,2,34.7204,2,181.5,2,0.213,1,0.0008,2,I9N-S113
3534,2,1.3513,2,34.7205,2,181.5,2,0.215,1,0.0008,2,I9N-S113
3536,2,1.351,2,34.7204,2,181.6,2,0.209,1,0.0008,2,I9N-S113
3538,2,1.3509,2,34.7205,2,181.6,2,0.212,1,0.0008,2,I9N-S113
3540,2,1.3508,2,34.7205,2,181.7,2,0.206,1,0.0008,2,I9N-S113
3542,2,1.3506,2,34.7204,2,181.7,2,0.207,1,0.0008,2,I9N-S113
3544,2,1.3504,2,34.7204,2,181.8,2,0.206,1,0.0008,2,I9N-S113
3546,2,1.35,2,34.7204,2,181.8,2,0.212,1,0.0008,2,I9N-S113
3548,2,1.349,2,34.7205,2,181.9,2,0.21,1,0.0008,2,I9N-S113
3550,2,1.3473,2,34.7202,2,181.9,2,0.211,1,0.0008,2,I9N-S113
3552,2,1.346,2,34.7203,2,181.9,2,0.205,1,0.0008,2,I9N-S113
3554,2,1.3447,2,34.7202,2,181.9,2,0.209,1,0.0008,2,I9N-S113
3556,2,1.3425,2,34.7201,2,181.9,2,0.208,1,0.0008,2,I9N-S113
3558,2,1.3413,2,34.7199,2,182,2,0.207,1,0.0008,2,I9N-S113
3560,2,1.34,2,34.72,2,182.1,2,0.209,1,0.0008,2,I9N-S113
3562,2,1.3388,2,34.7201,2,182,2,0.21,1,0.0008,2,I9N-S113
3564,2,1.3375,2,34.7201,2,182,2,0.213,1,0.0008,2,I9N-S113
3566,2,1.3367,2,34.7199,2,182.1,2,0.207,1,0.0008,2,I9N-S113
3568,2,1.3359,2,34.72,2,182.3,2,0.213,1,0.0008,2,I9N-S113
3570,2,1.3354,2,34.72,2,182.4,2,0.217,1,0.0008,2,I9N-S113
3572,2,1.334,2,34.72,2,182.3,2,0.208,1,0.0008,2,I9N-S113
3574,2,1.3328,2,34.7198,2,182.5,2,0.211,1,0.0008,2,I9N-S113
3576,2,1.3322,2,34.7196,2,182.5,2,0.211,1,0.0008,2,I9N-S113
3578,2,1.3309,2,34.7199,2,182.6,2,0.205,1,0.0008,2,I9N-S113
3580,2,1.3303,2,34.72,2,182.7,2,0.21,1,0.0008,2,I9N-S113
3582,2,1.3295,2,34.7199,2,182.7,2,0.2,1,0.0008,2,I9N-S113
3584,2,1.3285,2,34.7198,2,182.6,2,0.203,1,0.0008,2,I9N-S113
3586,2,1.3284,2,34.7194,2,182.6,2,0.211,1,0.0012,2,I9N-S113
3588,2,1.3218,2,34.7199,2,182.9,2,0.211,1,0.0008,2,I9N-S113
3590,2,1.3201,2,34.7196,2,182.7,2,0.215,1,0.0008,2,I9N-S113
3592,2,1.3201,2,34.7196,2,182.7,2,0.206,1,0.0008,2,I9N-S113
3594,2,1.3201,2,34.7194,2,183,2,0.207,1,0.0008,2,I9N-S113
3596,2,1.3188,2,34.7197,2,183.2,2,0.205,1,0.0008,2,I9N-S113
3598,2,1.316,2,34.7195,2,183.2,2,0.209,1,0.0008,2,I9N-S113
3600,2,1.3155,2,34.7195,2,183.3,2,0.21,1,0.0008,2,I9N-S113
3602,2,1.3152,2,34.7194,2,183.3,2,0.207,1,0.0008,2,I9N-S113
3604,2,1.3152,2,34.7191,2,183.4,2,0.205,1,0.0008,2,I9N-S113
3606,2,1.3144,2,34.7196,2,183.4,2,0.212,1,0.0008,2,I9N-S113
3608,2,1.3138,2,34.7195,2,183.5,2,0.21,1,0.0008,2,I9N-S113
3610,2,1.3128,2,34.7194,2,183.5,2,0.21,1,0.0008,2,I9N-S113
3612,2,1.3122,2,34.7192,2,183.6,2,0.207,1,0.0008,2,I9N-S113
3614,2,1.311,2,34.7196,2,183.6,2,0.206,1,0.0012,2,I9N-S113
3616,2,1.3107,2,34.7194,2,183.7,2,0.211,1,0.0008,2,I9N-S113
3618,2,1.3109,2,34.7192,2,183.7,2,0.212,1,0.0008,2,I9N-S113
3620,2,1.3112,2,34.719,2,183.8,2,0.211,1,0.0008,2,I9N-S113
3622,2,1.3106,2,34.7192,2,183.8,2,0.205,1,0.0008,2,I9N-S113
3624,2,1.3091,2,34.7192,2,183.9,2,0.212,1,0.0008,2,I9N-S113
3626,2,1.3068,2,34.7192,2,183.9,2,0.206,1,0.0008,2,I9N-S113
3628,2,1.3059,2,34.7191,2,184,2,0.206,1,0.0008,2,I9N-S113
3630,2,1.3054,2,34.7191,2,184,2,0.211,1,0.0008,2,I9N-S113
3632,2,1.3047,2,34.7191,2,184.1,2,0.208,1,0.0008,2,I9N-S113
3634,2,1.3042,2,34.7192,2,184.1,2,0.208,1,0.0008,2,I9N-S113
3636,2,1.3037,2,34.7191,2,184.1,2,0.207,1,0.0008,2,I9N-S113
3638,2,1.3037,2,34.7189,2,184.2,2,0.207,1,0.0008,2,I9N-S113
3640,2,1.303,2,34.7192,2,184.2,2,0.204,1,0.0008,2,I9N-S113
3642,2,1.3027,2,34.7191,2,184,2,0.207,1,0.0008,2,I9N-S113
3644,2,1.303,2,34.7187,2,184.3,2,0.205,1,0.0008,2,I9N-S113
3646,2,1.3018,2,34.7192,2,184.3,2,0.206,1,0.0008,2,I9N-S113
3648,2,1.3006,2,34.7191,2,184.3,2,0.209,1,0.0008,2,I9N-S113
3650,2,1.2983,2,34.719,2,184.2,2,0.21,1,0.0008,2,I9N-S113
3652,2,1.2966,2,34.7188,2,184.3,2,0.208,1,0.0008,2,I9N-S113
3654,2,1.296,2,34.7187,2,184.4,2,0.206,1,0.0008,2,I9N-S113
3656,2,1.2957,2,34.7189,2,184.7,2,0.208,1,0.0008,2,I9N-S113
3658,2,1.2956,2,34.719,2,184.4,2,0.206,1,0.0008,2,I9N-S113
3660,2,1.2957,2,34.7189,2,184.5,2,0.207,1,0.0008,2,I9N-S113
3662,2,1.2955,2,34.7189,2,184.7,2,0.208,1,0.0008,2,I9N-S113
3664,2,1.2949,2,34.7189,2,184.5,2,0.206,1,0.0008,2,I9N-S113
3666,2,1.295,2,34.7186,2,184.6,2,0.208,1,0.0008,2,I9N-S113
3668,2,1.2932,2,34.7189,2,184.7,2,0.216,1,0.0008,2,I9N-S113
3670,2,1.291,2,34.7189,2,184.7,2,0.208,1,0.0008,2,I9N-S113
3672,2,1.2901,2,34.719,2,184.8,2,0.203,1,0.0008,2,I9N-S113
3674,2,1.2879,2,34.7188,2,184.8,2,0.206,1,0.0008,2,I9N-S113
3676,2,1.2873,2,34.7186,2,184.9,2,0.207,1,0.0008,2,I9N-S113
3678,2,1.2864,2,34.7189,2,185,2,0.208,1,0.0008,2,I9N-S113
3680,2,1.2859,2,34.7189,2,185,2,0.204,1,0.0008,2,I9N-S113
3682,2,1.2847,2,34.7188,2,185,2,0.199,1,0.0008,2,I9N-S113
3684,2,1.2844,2,34.7185,2,185.1,2,0.206,1,0.0008,2,I9N-S113
3686,2,1.2838,2,34.7186,2,185.3,2,0.208,1,0.0008,2,I9N-S113
3688,2,1.283,2,34.7186,2,185.2,2,0.209,1,0.0008,2,I9N-S113
3690,2,1.2826,2,34.7187,2,185.3,2,0.206,1,0.0008,2,I9N-S113
3692,2,1.2815,2,34.7185,2,185.3,2,0.208,1,0.0008,2,I9N-S113
3694,2,1.2802,2,34.7184,2,185.4,2,0.211,1,0.0008,2,I9N-S113
3696,2,1.2802,2,34.7185,2,185.4,2,0.208,1,0.0008,2,I9N-S113
3698,2,1.2803,2,34.7184,2,185.4,2,0.21,1,0.0008,2,I9N-S113
3700,2,1.2803,2,34.7185,2,185.5,2,0.209,1,0.0008,2,I9N-S113
3702,2,1.28,2,34.7184,2,185.5,2,0.205,1,0.0008,2,I9N-S113
3704,2,1.2793,2,34.7184,2,185.6,2,0.207,1,0.0008,2,I9N-S113
3706,2,1.2778,2,34.7184,2,185.7,2,0.206,1,0.0008,2,I9N-S113
3708,2,1.2777,2,34.7185,2,185.7,2,0.209,1,0.0008,2,I9N-S113
3710,2,1.2767,2,34.7183,2,185.7,2,0.208,1,0.0008,2,I9N-S113
3712,2,1.2762,2,34.7183,2,185.8,2,0.216,1,0.0008,2,I9N-S113
3714,2,1.2762,2,34.7183,2,185.9,2,0.208,1,0.0008,2,I9N-S113
3716,2,1.2762,2,34.7184,2,185.9,2,0.209,1,0.0008,2,I9N-S113
3718,2,1.2762,2,34.7186,2,185.9,2,0.208,1,0.0008,2,I9N-S113
3720,2,1.2757,2,34.7185,2,185.9,2,0.208,1,0.0008,2,I9N-S113
3722,2,1.2758,2,34.7183,2,185.9,2,0.207,1,0.0008,2,I9N-S113
3724,2,1.275,2,34.7184,2,185.9,2,0.209,1,0.0008,2,I9N-S113
3726,2,1.2744,2,34.7184,2,186.2,2,0.209,1,0.0008,2,I9N-S113
3728,2,1.2743,2,34.7184,2,186.2,2,0.208,1,0.0008,2,I9N-S113
3730,2,1.2735,2,34.7182,2,186.2,2,0.207,1,0.0008,2,I9N-S113
3732,2,1.2716,2,34.7185,2,186.1,2,0.206,1,0.0008,2,I9N-S113
3734,2,1.2713,2,34.7184,2,186.1,2,0.205,1,0.0008,2,I9N-S113
3736,2,1.2711,2,34.7184,2,186.1,2,0.21,1,0.0008,2,I9N-S113
3738,2,1.2712,2,34.7181,2,186.1,2,0.206,1,0.0008,2,I9N-S113
3740,2,1.2711,2,34.7182,2,186.2,2,0.209,1,0.0008,2,I9N-S113
3742,2,1.271,2,34.7183,2,186.2,2,0.206,1,0.0008,2,I9N-S113
3744,2,1.2707,2,34.7183,2,186.3,2,0.206,1,0.0008,2,I9N-S113
3746,2,1.2706,2,34.7183,2,186.3,2,0.209,1,0.0008,2,I9N-S113
3748,2,1.2708,2,34.7179,2,186.4,2,0.208,1,0.0008,2,I9N-S113
3750,2,1.2703,2,34.7183,2,186.4,2,0.204,1,0.0008,2,I9N-S113
3752,2,1.2699,2,34.7185,2,186.5,2,0.207,1,0.0008,2,I9N-S113
3754,2,1.2685,2,34.7183,2,186.5,2,0.21,1,0.0008,2,I9N-S113
3756,2,1.2679,2,34.7181,2,186.6,2,0.203,1,0.0008,2,I9N-S113
3758,2,1.2682,2,34.7177,2,186.6,2,0.209,1,0.0008,2,I9N-S113
3760,2,1.2661,2,34.7183,2,186.7,2,0.206,1,0.0008,2,I9N-S113
3762,2,1.265,2,34.7182,2,186.6,2,0.209,1,0.0008,2,I9N-S113
3764,2,1.2639,2,34.7181,2,186.6,2,0.201,1,0.0008,2,I9N-S113
3766,2,1.2637,2,34.7179,2,186.5,2,0.21,1,0.0008,2,I9N-S113
3768,2,1.2636,2,34.718,2,186.7,2,0.208,1,0.0008,2,I9N-S113
3770,2,1.2636,2,34.7181,2,186.7,2,0.204,1,0.0012,2,I9N-S113
3772,2,1.2633,2,34.718,2,186.7,2,0.209,1,0.0008,2,I9N-S113
3774,2,1.2624,2,34.7182,2,186.7,2,0.203,1,0.0008,2,I9N-S113
3776,2,1.2618,2,34.7181,2,186.8,2,0.2,1,0.0008,2,I9N-S113
3778,2,1.2609,2,34.7179,2,186.8,2,0.206,1,0.0008,2,I9N-S113
3780,2,1.2586,2,34.7181,2,186.9,2,0.21,1,0.0008,2,I9N-S113
3782,2,1.258,2,34.7181,2,187,2,0.203,1,0.0008,2,I9N-S113
3784,2,1.2579,2,34.7181,2,187,2,0.205,1,0.0008,2,I9N-S113
3786,2,1.2578,2,34.718,2,187,2,0.21,1,0.0008,2,I9N-S113
3788,2,1.2574,2,34.718,2,187.1,2,0.212,1,0.0008,2,I9N-S113
3790,2,1.2577,2,34.7176,2,187.2,2,0.206,1,0.0008,2,I9N-S113
3792,2,1.2553,2,34.7182,2,187.2,2,0.207,1,0.0008,2,I9N-S113
3794,2,1.2542,2,34.7182,2,187.3,2,0.211,1,0.0008,2,I9N-S113
3796,2,1.2537,2,34.7181,2,187.3,2,0.207,1,0.0008,2,I9N-S113
3798,2,1.253,2,34.718,2,187.3,2,0.207,1,0.0008,2,I9N-S113
3800,2,1.2516,2,34.7179,2,187.4,2,0.205,1,0.0008,2,I9N-S113
3802,2,1.2497,2,34.7179,2,187.5,2,0.207,1,0.0008,2,I9N-S113
3804,2,1.2487,2,34.7178,2,187.5,2,0.21,1,0.0008,2,I9N-S113
3806,2,1.2483,2,34.7179,2,187.6,2,0.209,1,0.0008,2,I9N-S113
3808,2,1.248,2,34.7179,2,187.6,2,0.206,1,0.0008,2,I9N-S113
3810,2,1.2477,2,34.7178,2,187.7,2,0.205,1,0.0008,2,I9N-S113
3812,2,1.2472,2,34.7182,2,187.8,2,0.207,1,0.0008,2,I9N-S113
3814,2,1.2463,2,34.7182,2,187.8,2,0.206,1,0.0008,2,I9N-S113
3816,2,1.2467,2,34.718,2,187.8,2,0.202,1,0.0008,2,I9N-S113
3818,2,1.2466,2,34.7178,2,187.8,2,0.202,1,0.0008,2,I9N-S113
3820,2,1.2459,2,34.7176,2,187.9,2,0.204,1,0.0008,2,I9N-S113
3822,2,1.2454,2,34.7178,2,188,2,0.205,1,0.0008,2,I9N-S113
3824,2,1.2453,2,34.7179,2,188,2,0.21,1,0.0008,2,I9N-S113
3826,2,1.2453,2,34.7179,2,188.1,2,0.206,1,0.0008,2,I9N-S113
3828,2,1.2443,2,34.7178,2,188.1,2,0.203,1,0.0008,2,I9N-S113
3830,2,1.2427,2,34.7177,2,188.2,2,0.205,1,0.0008,2,I9N-S113
3832,2,1.242,2,34.7177,2,188.2,2,0.204,1,0.0008,2,I9N-S113
3834,2,1.2409,2,34.7178,2,188.3,2,0.206,1,0.0008,2,I9N-S113
3836,2,1.2402,2,34.7177,2,188.3,2,0.2,1,0.0008,2,I9N-S113
3838,2,1.2396,2,34.7178,2,188.4,2,0.208,1,0.0008,2,I9N-S113
3840,2,1.2385,2,34.7175,2,188.5,2,0.205,1,0.0008,2,I9N-S113
3842,2,1.2369,2,34.7179,2,188.5,2,0.203,1,0.0008,2,I9N-S113
3844,2,1.2361,2,34.7178,2,188.6,2,0.202,1,0.0008,2,I9N-S113
3846,2,1.2358,2,34.7176,2,188.6,2,0.207,1,0.0008,2,I9N-S113
3848,2,1.236,2,34.7174,2,188.7,2,0.203,1,0.0008,2,I9N-S113
3850,2,1.2356,2,34.7179,2,188.9,2,0.207,1,0.0008,2,I9N-S113
3852,2,1.2349,2,34.7179,2,188.9,2,0.204,1,0.0008,2,I9N-S113
3854,2,1.2336,2,34.7176,2,188.8,2,0.207,1,0.0008,2,I9N-S113
3856,2,1.2327,2,34.7175,2,188.9,2,0.204,1,0.0008,2,I9N-S113
3858,2,1.2319,2,34.7176,2,189,2,0.208,1,0.0008,2,I9N-S113
3860,2,1.2314,2,34.7176,2,189,2,0.203,1,0.0008,2,I9N-S113
3862,2,1.2311,2,34.7177,2,189,2,0.197,1,0.0008,2,I9N-S113
3864,2,1.23,2,34.7176,2,189.1,2,0.206,1,0.0008,2,I9N-S113
3866,2,1.2295,2,34.7173,2,189.2,2,0.201,1,0.0008,2,I9N-S113
3868,2,1.2294,2,34.7175,2,189.4,2,0.204,1,0.0008,2,I9N-S113
3870,2,1.2294,2,34.7177,2,189.6,2,0.209,1,0.0008,2,I9N-S113
3872,2,1.229,2,34.7178,2,189.6,2,0.204,1,0.0008,2,I9N-S113
3874,2,1.2284,2,34.7175,2,189.6,2,0.201,1,0.0008,2,I9N-S113
3876,2,1.2276,2,34.7174,2,189.6,2,0.204,1,0.0008,2,I9N-S113
3878,2,1.2268,2,34.7176,2,189.7,2,0.209,1,0.0008,2,I9N-S113
3880,2,1.2266,2,34.7176,2,189.5,2,0.208,1,0.0008,2,I9N-S113
3882,2,1.2257,2,34.7175,2,189.7,2,0.213,1,0.0008,2,I9N-S113
3884,2,1.2255,2,34.7175,2,189.7,2,0.206,1,0.0008,2,I9N-S113
3886,2,1.2255,2,34.7174,2,189.8,2,0.207,1,0.0008,2,I9N-S113
3888,2,1.2252,2,34.7173,2,190,2,0.204,1,0.0008,2,I9N-S113
3890,2,1.2243,2,34.7175,2,189.9,2,0.201,1,0.0008,2,I9N-S113
3892,2,1.2219,2,34.7177,2,190,2,0.205,1,0.0008,2,I9N-S113
3894,2,1.2209,2,34.7175,2,190,2,0.2,1,0.0012,2,I9N-S113
3896,2,1.2209,2,34.7172,2,190.2,2,0.202,1,0.0008,2,I9N-S113
3898,2,1.2208,2,34.7174,2,190.3,2,0.208,1,0.0008,2,I9N-S113
3900,2,1.2201,2,34.7176,2,190.4,2,0.208,1,0.0008,2,I9N-S113
3902,2,1.2184,2,34.7178,2,190.4,2,0.207,1,0.0008,2,I9N-S113
3904,2,1.217,2,34.7176,2,190.4,2,0.207,1,0.0008,2,I9N-S113
3906,2,1.2167,2,34.7173,2,190.5,2,0.203,1,0.0008,2,I9N-S113
3908,2,1.2164,2,34.7175,2,190.6,2,0.202,1,0.0008,2,I9N-S113
3910,2,1.2164,2,34.7175,2,190.8,2,0.2,1,0.0008,2,I9N-S113
3912,2,1.2165,2,34.7174,2,190.7,2,0.206,1,0.0008,2,I9N-S113
3914,2,1.2168,2,34.7174,2,190.8,2,0.202,1,0.0008,2,I9N-S113
3916,2,1.2171,2,34.7173,2,191.1,2,0.204,1,0.0008,2,I9N-S113
3918,2,1.2171,2,34.7176,2,191.2,2,0.2,1,0.0008,2,I9N-S113
3920,2,1.2161,2,34.7176,2,191.1,2,0.207,1,0.0008,2,I9N-S113
3922,2,1.2136,2,34.7173,2,191.1,2,0.207,1,0.0008,2,I9N-S113
3924,2,1.2127,2,34.7172,2,191.2,2,0.207,1,0.0008,2,I9N-S113
3926,2,1.2113,2,34.7174,2,191.4,2,0.204,1,0.0008,2,I9N-S113
3928,2,1.2093,2,34.7175,2,191.3,2,0.205,1,0.0008,2,I9N-S113
3930,2,1.2081,2,34.7172,2,191.4,2,0.207,1,0.0008,2,I9N-S113
3932,2,1.2081,2,34.7171,2,191.5,2,0.203,1,0.0008,2,I9N-S113
3934,2,1.2081,2,34.7173,2,191.6,2,0.203,1,0.0008,2,I9N-S113
3936,2,1.2073,2,34.7174,2,191.6,2,0.207,1,0.0008,2,I9N-S113
3938,2,1.2062,2,34.7169,2,191.7,2,0.207,1,0.0008,2,I9N-S113
3940,2,1.2047,2,34.717,2,191.7,2,0.206,1,0.0008,2,I9N-S113
3942,2,1.2037,2,34.717,2,191.5,2,0.199,1,0.0008,2,I9N-S113
3944,2,1.2036,2,34.7169,2,191.5,2,0.209,1,0.0008,2,I9N-S113
3946,2,1.2034,2,34.717,2,191.5,2,0.209,1,0.0008,2,I9N-S113
3948,2,1.2032,2,34.7166,2,191.5,2,0.206,1,0.0008,2,I9N-S113
3950,2,1.2027,2,34.7171,2,191.4,2,0.203,1,0.0008,2,I9N-S113
3952,2,1.2018,2,34.7171,2,191.5,2,0.201,1,0.0008,2,I9N-S113
3954,2,1.2012,2,34.7168,2,191.4,2,0.203,1,0.0008,2,I9N-S113
3956,2,1.2013,2,34.7168,2,191.5,2,0.202,1,0.0012,2,I9N-S113
3958,2,1.2011,2,34.7169,2,191.5,2,0.203,1,0.0008,2,I9N-S113
3960,2,1.2011,2,34.7168,2,191.6,2,0.204,1,0.0008,2,I9N-S113
