EXPOCODE,STNNBR,CASTNO,SAMPNO,DATE,time2,latitude,longitude,CTDPRS,CTDPRS_FLAG_W,TEMPERATURE,TEMPERATURE_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,PHSPHT,PHSPHT_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,Mn,Mn_FLAG_W,Fe,Fe_FLAG_W,Co,Co_FLAG_W,Ni,Ni_FLAG_W,Cu,Cu_FLAG_W,Zn,Zn_FLAG_W,Cd,Cd_FLAG_W,Pb,Pb_FLAG_W,time
P16S_33RR200501,55,2,9,20050125,1953,-43,-150,79.6,2,9.7491,2,34.4088,2,270.5,2,0.71,2,1.42,2,8.2,2,0.2,2,0.462,2,0.103,2,0.026,2,4.055,2,0.642,2,0.683,2,0.021,2,0.02,4,2005-01-25T19:53:00.00Z
P16S_33RR200501,55,2,14,20050125,1953,-43,-150,98.7,2,9.4847,2,34.4421,2,263.9,2,0.79,2,1.82,2,9.14,2,0.42,2,0.532,2,0.094,2,0.03,2,4.106,2,0.682,2,0.954,2,0.038,2,0.014,2,2005-01-25T19:53:00.00Z
P16S_33RR200501,55,2,5,20050125,1953,-43,-150,124.3,2,8.8638,2,34.4431,2,256.5,2,0.93,2,2.22,2,12.44,2,0.09,2,0.464,2,0.152,2,0.04,2,4.076,2,0.731,2,0.33,2,0.077,2,0.013,2,2005-01-25T19:53:00.00Z
P16S_33RR200501,55,2,8,20050125,1953,-43,-150,149.1,2,8.675,2,34.4816,2,259.3,2,0.99,2,2.82,2,13.67,2,0.01,2,0.56,2,0.131,2,0.045,2,4.064,2,0.736,2,0.282,2,0.11,2,0.014,2,2005-01-25T19:53:00.00Z
P16S_33RR200501,55,2,15,20050125,1953,-43,-150,199.7,2,8.231,2,34.4781,2,256.7,2,1.16,2,4.02,2,16.44,2,0.01,2,0.419,2,0.308,2,0.063,2,4.302,2,0.816,2,0.403,2,0.202,2,0.015,2,2005-01-25T19:53:00.00Z
P16S_33RR200501,55,2,4,20050125,1953,-43,-150,249,2,7.9867,2,34.4612,2,254.4,2,1.2,2,4.42,2,17.13,2,0.01,2,0.325,2,0.298,2,0.063,2,4.345,2,0.843,2,0.538,2,0.223,2,0.014,2,2005-01-25T19:53:00.00Z
P16S_33RR200501,55,2,3,20050125,1953,-43,-150,503.1,2,7.0849,2,34.3686,2,254.3,2,1.43,2,6.65,2,20.71,2,0,2,0.261,2,0.266,2,0.07,2,4.813,2,0.962,2,0.694,2,0.327,2,0.015,2,2005-01-25T19:53:00.00Z
P16S_33RR200501,55,2,2,20050125,1953,-43,-150,705.4,2,6.34,2,34.3136,2,243.8,2,1.62,2,10.27,2,23.48,2,0,2,0.209,2,0.33,2,0.069,2,5.148,2,1.102,2,1.059,2,0.41,2,0.014,2,2005-01-25T19:53:00.00Z
P16S_33RR200501,55,2,1,20050125,1953,-43,-150,856.7,2,5.6383,2,34.2983,2,217.2,2,1.83,2,16.93,2,26.75,2,0,2,0.178,2,0.431,2,0.068,2,5.52,2,1.293,2,2.24,2,0.515,2,0.015,2,2005-01-25T19:53:00.00Z
P16S_33RR200501,57,1,12,20050126,557,-44.0003,-150,19.3,2,14.4648,2,34.3203,2,258,2,0.56,2,0.4,2,5.96,2,0.09,2,0.256,2,0.155,2,0.019,2,3.195,2,-999,9,1.086,2,0.009,2,0.011,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,11,20050126,557,-44.0003,-150,41.2,2,13.9638,2,34.3131,2,261.3,2,0.56,2,0.4,2,6.07,2,0.09,2,0.27,2,0.268,2,0.03,2,3.24,2,-999,9,0.671,2,0.013,2,0.01,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,10,20050126,557,-44.0003,-150,66.1,2,11.4338,2,34.3628,2,275.9,2,0.66,2,1.01,2,7.52,2,0.11,2,0.363,2,0.124,2,0.02,2,3.661,2,-999,9,0.946,2,0.017,2,0.012,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,9,20050126,557,-44.0003,-150,84.7,2,9.6433,2,34.4024,2,254.9,2,0.77,2,1.62,2,9.22,2,0.2,2,0.42,2,0.205,2,0.027,2,3.725,2,-999,9,1.553,2,0.021,2,0.018,4,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,14,20050126,557,-44.0003,-150,105.1,2,9.1605,2,34.405,2,258.5,2,0.91,2,2.03,2,11.5,2,0.35,2,0.637,2,0.238,2,0.037,2,3.912,2,-999,9,0.825,2,0.05,2,0.013,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,5,20050126,557,-44.0003,-150,136.3,2,8.4662,2,34.4146,2,259,2,1.12,2,3.03,2,15.51,2,0.05,2,0.44,2,0.241,2,0.046,2,4.152,2,-999,9,0.536,2,0.142,2,0.014,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,8,20050126,557,-44.0003,-150,187.7,2,8.159,2,34.4584,2,261.2,2,1.16,2,3.85,2,16.41,2,0,2,0.441,2,0.234,2,0.065,2,4.079,2,-999,9,0.578,2,0.195,2,0.014,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,15,20050126,557,-44.0003,-150,235.6,2,7.9661,2,34.456,2,256.1,2,1.21,2,4.66,2,17.26,2,0,2,0.399,2,0.268,2,0.05,2,4.32,2,-999,9,0.672,2,0.231,2,0.014,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,4,20050126,557,-44.0003,-150,287.5,2,7.7195,2,34.4315,2,254.8,2,1.25,2,4.87,2,17.9,2,0,2,0.402,2,0.202,2,0.071,2,4.31,2,-999,9,0.457,2,0.253,2,0.013,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,3,20050126,557,-44.0003,-150,486.8,2,7.1232,2,34.3701,2,252.8,2,1.41,2,6.69,2,20.45,2,0,2,0.388,2,0.296,2,0.056,2,4.607,2,-999,9,1.052,2,0.323,2,0.015,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,2,20050126,557,-44.0003,-150,675.7,2,6.4746,2,34.3235,2,232.1,2,1.59,2,10.13,2,23.12,2,0,2,0.326,2,0.423,2,0.074,2,4.859,2,-999,9,1.355,2,0.402,2,0.014,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,57,1,1,20050126,557,-44.0003,-150,852.2,2,5.6495,2,34.3113,2,208.8,2,1.84,2,18.44,2,26.99,2,0,2,0.297,2,0.549,2,0.055,2,5.39,2,-999,9,1.645,2,0.519,2,0.012,2,2005-01-26T05:57:00.00Z
P16S_33RR200501,59,3,12,20050127,17,-45.0007,-150,19.8,2,13.5857,2,34.393,2,262.4,2,0.57,2,0.22,2,5.99,2,0.1,2,0.299,2,0.147,2,0.009,2,3.342,2,0.572,2,0.673,2,0.016,2,0.011,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,11,20050127,17,-45.0007,-150,35.2,2,13.3066,2,34.4002,2,263.6,2,0.57,2,0.22,2,6.1,2,0.09,2,0.274,2,0.11,2,0.01,2,3.353,2,0.595,2,0.429,2,0.019,2,0.011,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,10,20050127,17,-45.0007,-150,55.3,2,11.1446,2,34.3717,2,275.6,2,0.65,2,0.81,2,7.25,2,0.1,2,0.301,2,0.11,2,0.015,2,3.785,2,0.604,2,0.519,2,0.026,2,0.012,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,9,20050127,17,-45.0007,-150,72.2,2,10.0898,2,34.3757,2,265.8,2,0.72,2,1.21,2,8.43,2,0.15,2,0.32,2,0.205,2,0.016,2,3.944,2,0.649,2,0.653,2,0.019,2,0.022,4,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,14,20050127,17,-45.0007,-150,91.5,2,9.3701,2,34.3975,2,260.7,2,0.84,2,1.82,2,10.06,2,0.26,2,0.401,2,0.099,2,0.023,2,4.04,2,0.686,2,0.35,2,0.049,2,0.013,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,5,20050127,17,-45.0007,-150,120.1,2,8.6114,2,34.4262,2,259.3,2,1.01,2,2.43,2,13.45,2,0.18,2,0.39,2,0.216,2,0.033,2,4.096,2,0.767,2,0.502,2,0.109,2,0.015,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,8,20050127,17,-45.0007,-150,172.6,2,8.1855,2,34.4566,2,259.9,2,1.14,2,3.63,2,15.9,2,0.02,2,0.354,2,0.174,2,0.041,2,4.258,2,0.798,2,0.384,2,0.195,2,0.015,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,15,20050127,17,-45.0007,-150,214.7,2,7.9909,2,34.4593,2,257.4,2,1.2,2,4.24,2,16.87,2,0.01,2,0.36,2,0.199,2,0.045,2,4.339,2,0.871,2,0.72,2,0.238,2,0.015,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,4,20050127,17,-45.0007,-150,273.4,2,7.7762,2,34.4389,2,256.4,2,1.25,2,4.64,2,17.62,2,0.01,2,0.333,2,0.184,2,0.046,2,4.407,2,0.855,2,0.478,2,0.251,2,0.015,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,3,20050127,17,-45.0007,-150,468.8,2,7.1564,2,34.3738,2,255,2,1.42,2,6.45,2,20.2,2,0.01,2,0.256,2,0.309,2,0.052,2,4.791,2,0.971,2,0.752,2,0.335,2,0.016,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,2,20050127,17,-45.0007,-150,644.5,2,6.6528,2,34.3336,2,240.4,2,1.54,2,8.46,2,22.09,2,0.01,2,0.214,2,0.318,2,0.05,2,4.982,2,1.011,2,0.91,2,0.385,2,0.015,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,59,3,1,20050127,17,-45.0007,-150,845.6,2,5.8293,2,34.3048,2,215.7,2,1.8,2,15.53,2,26.02,2,0.01,2,0.218,2,0.434,2,0.048,2,5.445,2,1.185,2,1.533,2,0.499,2,0.014,2,2005-01-27T00:17:00.00Z
P16S_33RR200501,61,1,12,20050127,1059,-45.9995,-149.998,20.1,2,13.3807,2,34.3606,2,264,2,0.57,2,0.41,2,6.27,2,0.09,2,0.308,2,0.082,2,0.007,2,3.692,2,0.64,3,0.779,2,0.008,3,0.012,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,11,20050127,1059,-45.9995,-149.998,37.1,2,13.3763,2,34.36,2,278.5,2,0.57,2,0.41,2,6.27,2,0.09,2,0.332,2,0.073,2,0.011,2,3.697,2,0.681,3,0.735,2,0.007,3,0.012,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,10,20050127,1059,-45.9995,-149.998,49.8,2,13.1124,2,34.3656,2,278.3,2,0.59,2,0.41,2,6.69,2,0.1,2,0.4,2,0.071,2,0.008,2,3.664,2,0.587,3,0.485,2,0.007,3,0.011,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,9,20050127,1059,-45.9995,-149.998,86,2,9.4633,2,34.4208,2,273,2,0.78,2,1.61,2,9.12,2,0.22,2,0.568,2,0.191,2,0.023,2,3.899,2,0.659,3,0.259,2,0.025,3,0.019,4,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,14,20050127,1059,-45.9995,-149.998,98.6,2,9.259,2,34.427,2,272.9,2,0.83,2,1.61,2,9.7,2,0.59,2,0.575,2,0.029,2,0.025,2,3.984,2,0.637,3,0.412,2,0.052,3,0.014,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,5,20050127,1059,-45.9995,-149.998,127,2,8.8873,2,34.4556,2,272.5,2,0.87,2,1.82,2,11.34,2,0.2,2,0.544,2,0.053,2,0.027,2,4.144,2,0.73,3,0.448,2,0.069,3,0.014,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,8,20050127,1059,-45.9995,-149.998,151.6,2,8.7451,2,34.4787,2,262.4,2,0.89,2,2.02,2,11.84,2,0.02,2,0.593,2,0.071,2,0.025,2,3.992,2,0.73,3,0.299,2,0.074,3,0.014,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,15,20050127,1059,-45.9995,-149.998,201.8,2,8.6805,2,34.4984,2,261.8,2,0.89,2,2.02,2,11.84,2,0.02,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,4,20050127,1059,-45.9995,-149.998,253.8,2,8.4349,2,34.4886,2,260.8,2,1.04,2,3.02,2,14.41,2,0.02,2,0.566,2,0.086,2,0.032,2,4.207,2,0.739,3,0.319,2,0.145,3,0.014,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,3,20050127,1059,-45.9995,-149.998,505.4,2,7.412,2,34.3973,2,257.5,2,1.33,2,5.43,2,19.12,2,0,2,0.256,2,0.424,2,0.05,2,5.067,2,0.95,3,0.397,2,0.281,3,0.015,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,2,20050127,1059,-45.9995,-149.998,706,2,6.6826,2,34.3371,2,249.1,2,1.53,2,8.46,2,22.24,2,0,2,0.12,2,0.331,2,0.046,2,5.632,2,1.133,3,0.772,2,0.407,3,0.017,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,61,1,1,20050127,1059,-45.9995,-149.998,857.9,2,5.9721,2,34.3091,2,225.8,2,1.73,2,14.1,2,25.42,2,0,2,0.187,2,0.323,2,0.044,2,5.312,2,1.205,3,1.475,2,0.434,3,0.014,2,2005-01-27T10:59:00.00Z
P16S_33RR200501,77,1,12,20050201,1934,-53.9999,-150,16.9,2,4.9928,2,33.8322,2,310,2,1.49,2,0.67,2,20.97,2,0.19,2,0.122,2,-999,9,0.033,2,5.733,2,1.251,2,1.578,2,0.267,2,0.008,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,11,20050201,1934,-53.9999,-150,55,2,4.8641,2,33.8328,2,309.8,2,1.49,2,0.67,2,21.13,2,0.2,2,0.086,2,-999,9,0.033,2,5.762,2,1.293,2,0.66,2,0.273,2,0.008,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,10,20050201,1934,-53.9999,-150,72,2,4.3396,2,33.8622,2,312.8,2,1.58,2,3.05,2,21.88,2,0.18,2,0.165,2,0.121,2,0.037,2,6.072,2,1.303,2,1.31,2,0.362,2,0.008,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,9,20050201,1934,-53.9999,-150,92.3,2,3.7111,2,33.9154,2,309.5,2,1.68,2,7.63,2,23.03,2,0.21,2,0.261,2,0.218,2,0.046,2,6.317,2,1.338,2,0.902,2,0.482,2,0.021,4,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,14,20050201,1934,-53.9999,-150,121.9,2,3.7654,2,33.952,2,308.3,2,1.65,2,8.03,2,23.72,2,0.21,2,0.257,2,0.238,2,0.041,2,6.28,2,1.341,2,1.616,2,0.498,2,0.01,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,5,20050201,1934,-53.9999,-150,174.1,2,3.3896,2,33.9524,2,300.4,2,1.71,2,9.83,2,24.96,2,0.02,2,0.185,2,0.194,2,0.035,2,5.759,2,1.393,2,1.577,2,0.493,2,0.009,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,8,20050201,1934,-53.9999,-150,223.8,2,3.3317,2,33.9866,2,260.3,2,1.78,2,12.62,2,25.93,2,0.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,6,20050201,1934,-53.9999,-150,223.8,2,3.3317,2,33.9866,2,225.7,2,1.78,2,12.62,2,25.93,2,0.01,2,0.224,2,0.204,2,0.043,2,5.799,2,1.367,2,1.195,2,0.527,2,0.01,3,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,4,20050201,1934,-53.9999,-150,272.1,2,3.5426,2,34.0677,2,218.3,2,1.88,2,17.01,2,27.32,2,0.01,2,0.199,2,0.325,2,0.042,2,5.876,2,1.35,2,1.579,2,0.595,2,0.011,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,3,20050201,1934,-53.9999,-150,473.8,2,3.3934,2,34.2536,2,210.7,2,2.15,2,35.23,2,31.39,2,0,2,0.202,2,0.473,2,0.045,2,6.451,2,1.732,2,2.538,2,0.756,2,0.011,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,2,20050201,1934,-53.9999,-150,643,2,2.9448,2,34.3436,2,184.8,2,2.29,2,49.32,2,33.43,2,0,2,0.209,2,0.382,2,0.045,2,6.844,2,1.78,2,4.566,2,0.832,2,0.012,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,77,1,1,20050201,1934,-53.9999,-150,810.4,2,2.699,2,34.4339,2,175.9,2,2.36,2,60.64,2,34.19,2,0,2,0.226,2,0.526,2,0.048,2,7.016,2,2.092,2,4.184,2,0.86,2,0.01,2,2005-02-01T19:34:00.00Z
P16S_33RR200501,81,1,12,20050202,2027,-55.9979,-150,16.9,2,4.336,2,33.8365,2,314.2,2,1.52,2,0.21,2,21.25,2,0.22,2,0.052,2,0.106,2,0.031,2,5.61,2,1.246,3,0.855,2,0.227,3,0.007,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,11,20050202,2027,-55.9979,-150,65.9,2,4.2,2,33.8434,2,314.5,2,1.55,2,0.21,2,21.51,2,0.22,2,0.079,2,0.044,2,0.033,2,5.677,2,1.174,3,0.723,2,0.26,3,0.008,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,10,20050202,2027,-55.9979,-150,83.1,2,2.3564,2,33.885,2,315.1,2,1.96,2,10.09,2,25.7,2,0.19,2,0.32,2,0.091,2,0.049,2,5.851,2,1.498,3,1.572,2,0.674,3,0.01,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,9,20050202,2027,-55.9979,-150,102.3,2,2.1904,2,33.9018,2,310.4,2,1.9,2,13.85,2,26.49,2,0.25,2,0.255,2,0.056,2,0.049,2,5.756,2,1.482,3,1.378,2,0.605,3,0.017,4,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,14,20050202,2027,-55.9979,-150,134.3,2,1.9903,2,33.9284,2,304.4,2,1.92,2,17.23,2,27.52,2,0.16,2,0.266,2,0.065,2,0.049,2,5.922,2,1.441,3,1.608,2,0.604,3,0.01,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,5,20050202,2027,-55.9979,-150,182.5,2,2.113,2,34.0229,2,261,2,2.03,2,24.57,2,29.3,2,0.02,2,0.264,2,0.122,2,0.047,2,5.846,2,1.55,3,2.136,2,0.634,3,0.011,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,8,20050202,2027,-55.9979,-150,233.8,2,2.1088,2,34.084,2,226,2,2.09,2,30.15,2,30.43,2,0.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,6,20050202,2027,-55.9979,-150,236.8,2,2.1151,2,34.0819,2,191.1,2,2.1,2,30.75,2,30.52,2,0.01,2,0.198,2,0.156,2,0.046,2,5.871,2,1.734,3,2.114,2,0.68,3,0.011,3,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,4,20050202,2027,-55.9979,-150,281.8,2,2.7915,2,34.2126,2,183.9,2,2.2,2,37.73,2,32.12,2,0.01,2,0.218,2,0.207,2,0.051,2,6.058,2,1.642,3,2.556,2,0.758,3,0.012,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,3,20050202,2027,-55.9979,-150,488,2,2.6911,2,34.4052,2,177.8,2,2.37,2,58.19,2,34.3,2,0,2,0.203,2,0.357,2,0.048,2,6.33,2,1.995,3,3.482,2,0.796,3,0.012,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,2,20050202,2027,-55.9979,-150,678.3,2,2.4845,2,34.5226,2,174.5,2,2.36,2,69.05,2,34.14,2,0,2,0.203,2,0.34,2,0.049,2,6.508,2,2.174,3,3.853,2,0.824,3,0.01,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,81,1,1,20050202,2027,-55.9979,-150,852.7,2,2.3762,2,34.5966,2,176.1,2,2.31,2,74.71,2,33.27,2,0,2,0.231,2,0.443,2,0.049,2,6.511,2,2.301,3,4.134,2,0.756,3,0.01,2,2005-02-02T20:27:00.00Z
P16S_33RR200501,84,2,12,20050203,1811,-57.5007,-150.001,22.2,2,3.0673,2,33.8438,2,327.5,2,1.69,2,19.42,2,25.41,2,0.28,2,0.156,2,-999,9,0.036,2,6.226,2,1.615,2,1.414,2,0.412,2,0.006,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,11,20050203,1811,-57.5007,-150.001,66.6,2,0.7278,2,33.8972,2,327.6,2,1.87,2,25.5,2,26.32,2,0.22,2,0.176,2,0.133,2,0.042,2,6.308,2,1.734,2,1.931,2,0.614,2,0.006,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,10,20050203,1811,-57.5007,-150.001,84,2,-0.35,2,33.9067,2,344.8,2,2.03,2,35.46,2,27.92,2,0.19,2,0.282,2,0.13,2,0.048,2,6.385,2,1.807,2,2.988,2,0.757,2,0.008,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,9,20050203,1811,-57.5007,-150.001,106.1,2,-0.4503,2,33.9307,2,344.4,2,2.04,2,38.52,2,28.45,2,0.2,2,0.261,2,0.124,2,0.044,2,6.422,2,1.806,2,2.876,2,0.738,2,0.018,4,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,14,20050203,1811,-57.5007,-150.001,135.9,2,-0.2013,2,33.995,2,319.6,2,2.08,2,42.38,2,29.76,2,0.18,2,0.222,2,0.143,2,0.047,2,6.559,2,1.913,2,3.301,2,0.775,2,0.009,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,5,20050203,1811,-57.5007,-150.001,184.9,2,1.814,2,34.2948,2,188.1,2,2.33,2,55.45,2,34.14,2,0.01,2,0.277,2,0.334,2,0.05,2,6.874,2,1.967,2,4.424,2,0.917,2,0.01,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,8,20050203,1811,-57.5007,-150.001,240.9,2,2.181,2,34.4002,2,176.8,2,2.38,2,62.83,2,34.81,2,0,2,0.241,2,0.336,2,0.051,2,6.921,2,2.099,2,4.82,2,0.939,2,0.011,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,6,20050203,1811,-57.5007,-150.001,242,2,2.1871,2,34.4028,2,170,2,2.38,2,63.42,2,34.93,2,0,2,0.247,2,0.372,2,0.055,2,6.903,2,2.216,2,5.27,2,0.943,2,0.07,3,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,4,20050203,1811,-57.5007,-150.001,286.9,2,2.2788,2,34.4609,2,170.5,2,2.4,2,67.52,2,34.93,2,0,2,0.279,2,0.39,2,0.051,2,6.922,2,2.158,2,5.17,2,0.95,2,0.011,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,3,20050203,1811,-57.5007,-150.001,489.4,2,2.2201,2,34.5947,2,172.9,2,2.33,2,76.76,2,34.02,2,0,2,0.269,2,0.586,2,0.05,2,6.821,2,2.311,2,5.433,2,0.886,2,0.01,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,2,20050203,1811,-57.5007,-150.001,665.7,2,2.1436,2,34.661,2,179.7,2,2.25,2,80.85,2,32.78,2,0,2,0.214,2,-999,9,0.048,2,6.839,2,2.499,2,5.304,2,0.823,2,0.009,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,84,2,1,20050203,1811,-57.5007,-150.001,853.5,2,2.0432,2,34.6971,2,186.5,2,2.18,2,84.34,2,31.75,2,0,2,0.224,2,0.411,2,0.042,2,6.852,2,2.533,2,5.391,2,0.763,2,0.009,2,2005-02-03T18:11:00.00Z
P16S_33RR200501,86,1,12,20050204,339,-58.4994,-150.001,19.9,2,1.8664,2,33.9079,2,337.4,2,1.62,2,25.53,2,24.45,2,0.25,2,0.073,2,0.128,2,0.025,2,5.971,2,-999,9,1.216,2,0.372,2,0.004,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,11,20050204,339,-58.4994,-150.001,53.7,2,0.0983,2,33.9021,2,338.7,2,2.02,2,34.04,2,26.77,2,0.22,2,0.214,2,0.145,2,0.042,2,6.211,2,-999,9,2.788,2,0.754,2,0.006,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,10,20050204,339,-58.4994,-150.001,71.2,2,-0.85,2,33.9409,2,320.6,2,2.09,2,43.22,2,28.61,2,0.2,2,0.248,2,0.127,2,0.046,2,6.315,2,-999,9,3.523,2,0.826,2,0.006,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,9,20050204,339,-58.4994,-150.001,91.9,2,-0.8688,2,33.9925,2,268.1,2,2.12,2,48.33,2,29.66,2,0.17,2,0.239,2,0.204,2,0.042,2,6.496,2,-999,9,3.672,2,0.787,2,0.01,4,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,8,20050204,339,-58.4994,-150.001,122.1,2,-0.4261,2,34.1389,2,196.2,2,2.21,2,58.18,2,31.38,2,0.16,2,0.28,2,0.18,2,0.049,2,6.748,2,-999,9,4.231,2,0.862,2,0.007,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,14,20050204,339,-58.4994,-150.001,169.2,2,1.6136,2,34.3857,2,184.7,2,2.4,2,64.83,2,34.64,2,0.02,2,0.272,2,0.28,2,0.048,2,6.751,2,-999,9,5.35,2,0.938,2,0.009,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,6,20050204,339,-58.4994,-150.001,174.3,2,1.709,2,34.3988,2,172.7,2,2.41,2,66.11,2,34.7,2,0.02,2,0.287,2,0.304,2,0.05,2,6.762,2,-999,9,5.134,2,0.964,2,0.037,4,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,5,20050204,339,-58.4994,-150.001,221.2,2,1.8732,2,34.4735,2,174.2,2,2.4,2,69.33,2,34.66,2,0.01,2,0.266,2,0.318,2,0.05,2,6.922,2,-999,9,5.402,2,0.955,2,0.008,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,4,20050204,339,-58.4994,-150.001,271.8,2,2.1915,2,34.5597,2,176.3,2,2.37,2,74.05,2,34.34,2,0,2,0.232,2,0.372,2,0.044,2,6.761,2,-999,9,5.672,2,0.912,2,0.008,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,3,20050204,339,-58.4994,-150.001,474.5,2,2.1389,2,34.6643,2,177.9,2,2.24,2,79.64,2,32.46,2,0,2,0.211,2,0.378,2,0.042,2,6.78,2,-999,9,5.404,2,0.8,2,0.007,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,2,20050204,339,-58.4994,-150.001,642.4,2,2.0006,2,34.6983,2,186.1,2,2.19,2,83.52,2,31.77,2,0,2,0.195,2,0.419,2,0.039,2,6.698,2,-999,9,5.52,2,0.771,2,0.008,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,86,1,1,20050204,339,-58.4994,-150.001,845.7,2,1.8556,2,34.7156,2,191.1,2,2.15,2,86.75,2,31.18,2,0,2,0.213,2,0.454,2,0.043,2,6.619,2,-999,9,5.606,2,0.756,2,0.007,2,2005-02-04T03:39:00.00Z
P16S_33RR200501,90,1,12,20050205,720,-60.4982,-150.003,22.9,2,1.6366,2,34.0989,2,336.3,2,1.71,2,47.33,2,23.77,2,0.34,2,0.104,2,0.03,2,0.032,2,5.721,2,1.803,3,1.781,2,0.439,3,0.005,2,2005-02-05T07:20:00.00Z
